Meter_ID,Date,DisCo,Meter_Type,Tariff_Band,Consumption_kWh,Avg_Voltage,Peak_Demand_kW,Power_Factor,Current_Leakage_Amp,Vandalism_Alerts,Customer_Complaints,Tariff_Rate_NGN,Estimated_Revenue_NGN,Target_Anomaly
METER_0003,2026-05-10,Eko_DisCo,Prepaid,Band_E,32.489738679798755,223.37821517346595,2.7347743433998337,0.9307835950414102,0.0320762735509794,0,0,100,3248.9738679798756,0
METER_0003,2026-05-11,Eko_DisCo,Prepaid,Band_E,27.3466682342294,221.83913888457872,1.741963027140758,0.9181678432375704,0.0348123820541385,0,0,100,2734.66682342294,0
METER_0003,2026-05-12,Eko_DisCo,Prepaid,Band_E,31.50428370245288,215.88055869060204,2.483908051295792,0.8768717398630848,0.0461663477797499,0,0,100,3150.428370245288,0
METER_0003,2026-05-13,Eko_DisCo,Prepaid,Band_E,28.41400573666821,228.25329919975104,2.5123743197492545,0.9321072821370768,0.0479808249463056,0,0,100,2841.400573666821,0
METER_0003,2026-05-14,Eko_DisCo,Prepaid,Band_E,25.9806698500434,222.69332584070804,2.1208191364267237,0.947404234787112,0.0297047237597147,0,0,100,2598.06698500434,0
METER_0003,2026-05-15,Eko_DisCo,Prepaid,Band_E,29.1416121156508,222.614302017274,1.97784087662372,0.8366459590645103,0.0160761077404917,0,0,100,2914.16121156508,0
METER_0003,2026-05-16,Eko_DisCo,Prepaid,Band_E,28.35970089408032,218.6786625487387,2.832175100472203,0.8816150132341734,0.036702309540841,0,0,100,2835.970089408032,0
METER_0003,2026-05-17,Eko_DisCo,Prepaid,Band_E,27.75643658217673,220.6794146633591,1.837363380257133,0.835682663243078,0.028431150721309,0,0,100,2775.643658217673,0
METER_0003,2026-05-18,Eko_DisCo,Prepaid,Band_E,33.31688499458649,223.05657084418144,2.1368785639106966,0.9239233518581756,0.0351160155796363,0,0,100,3331.688499458649,0
METER_0003,2026-05-19,Eko_DisCo,Prepaid,Band_E,31.090143257954725,220.4340617461523,2.9124464939630363,0.843987732516329,0.0183739729334684,0,0,100,3109.0143257954724,0
METER_0003,2026-05-20,Eko_DisCo,Prepaid,Band_E,26.357052604356603,228.3830137060726,2.15527628129156,0.9171712219573884,0.0114673281156239,0,0,100,2635.7052604356604,0
METER_0003,2026-05-21,Eko_DisCo,Prepaid,Band_E,29.44467584788936,226.7900092615122,2.4931217858234134,0.8339323614741708,0.0278964946729381,0,0,100,2944.467584788936,0
METER_0003,2026-05-22,Eko_DisCo,Prepaid,Band_E,27.8747332381851,217.2265017979038,1.7654824642126097,0.8618702915258132,0.0184579202798617,0,0,100,2787.47332381851,0
METER_0003,2026-05-23,Eko_DisCo,Prepaid,Band_E,29.8238801938159,226.5577731257788,2.707886937342985,0.922592261018954,0.0299376879571622,0,0,100,2982.38801938159,0
METER_0003,2026-05-24,Eko_DisCo,Prepaid,Band_E,32.433682883293024,225.07115681103315,2.61045138170413,0.8365854393634232,0.0213510362319489,0,0,100,3243.3682883293022,0
METER_0003,2026-05-25,Eko_DisCo,Prepaid,Band_E,25.559879568217,226.6806549485364,2.6481262626534865,0.8987507265163953,0.0194890716694397,0,0,100,2555.9879568216998,0
METER_0003,2026-05-26,Eko_DisCo,Prepaid,Band_E,28.08614959051005,220.9670151012357,1.9737155721635973,0.8570623719302001,0.0169349438117901,0,0,100,2808.614959051005,0
METER_0003,2026-05-27,Eko_DisCo,Prepaid,Band_E,24.38191568542928,225.6540854425152,2.5218810890324246,0.8345650572818467,0.0259142239618296,0,0,100,2438.191568542928,0
METER_0003,2026-05-28,Eko_DisCo,Prepaid,Band_E,28.23389206761704,225.93708153959756,1.9656524916455067,0.906923618590176,0.0471750395651034,0,0,100,2823.3892067617044,0
METER_0003,2026-05-29,Eko_DisCo,Prepaid,Band_E,31.25345900953041,219.86857697338323,2.196914693451129,0.8620783007325517,0.0270174575446566,0,0,100,3125.345900953041,0
METER_0003,2026-05-30,Eko_DisCo,Prepaid,Band_E,29.90687973219667,219.29825013587688,2.2288482850453635,0.8955609687849395,0.016174508610968,0,0,100,2990.687973219667,0
METER_0004,2026-05-01,Ikeja_Electric,Prepaid,Band_C,20.00896568606559,219.06958267028023,1.3662995273864833,0.8203524169238628,0.0146678425656672,0,0,100,2000.896568606559,0
METER_0004,2026-05-02,Ikeja_Electric,Prepaid,Band_C,20.747713263525128,218.6640905578764,2.032175804213172,0.9169766883213332,0.0263407317174366,0,1,100,2074.771326352513,0
METER_0004,2026-05-03,Ikeja_Electric,Prepaid,Band_C,20.15731560754795,213.0585948681314,2.037946118210442,0.913807551597666,0.0119237857585635,0,0,100,2015.731560754795,0
METER_0004,2026-05-04,Ikeja_Electric,Prepaid,Band_C,22.699822098931698,220.5778237310374,2.1991707548891406,0.8442326482824587,0.0194276698425999,0,0,100,2269.98220989317,0
METER_0004,2026-05-05,Ikeja_Electric,Prepaid,Band_C,22.814618996307967,211.19684831244317,2.0751626688598366,0.878753318168875,0.038551298194213,0,0,100,2281.461899630797,0
METER_0004,2026-05-06,Ikeja_Electric,Prepaid,Band_C,16.521424090335902,224.06916980741164,1.4301263218121063,0.8661971187363914,0.02565928440806,0,0,100,1652.1424090335902,0
METER_0004,2026-05-07,Ikeja_Electric,Prepaid,Band_C,21.65815780547105,211.90404196220453,1.743055888739898,0.863266052168623,0.039221965472372,0,0,100,2165.815780547105,0
METER_0004,2026-05-08,Ikeja_Electric,Prepaid,Band_C,21.14863921635872,222.24353779835,1.975160338635432,0.8945096104034604,0.0499077046369537,0,0,100,2114.863921635872,0
METER_0004,2026-05-09,Ikeja_Electric,Prepaid,Band_C,20.18040945199021,219.57733646107545,1.4332669924723271,0.9128283306890698,0.0297592594852345,0,0,100,2018.040945199021,0
METER_0004,2026-05-10,Ikeja_Electric,Prepaid,Band_C,16.684521701920836,220.72919185512987,1.360483859552875,0.8985145233694266,0.0300915338985012,0,0,100,1668.4521701920837,0
METER_0004,2026-05-11,Ikeja_Electric,Prepaid,Band_C,24.002630042560284,216.1316018110451,1.512368787253044,0.8977975511566795,0.0326203338929189,0,0,100,2400.2630042560286,0
METER_0004,2026-05-12,Ikeja_Electric,Prepaid,Band_C,18.81855643435075,215.3049105861779,1.5083048380166624,0.8574308501418444,0.0345980105261061,0,0,100,1881.855643435075,0
METER_0004,2026-05-13,Ikeja_Electric,Prepaid,Band_C,20.636459163745105,216.26649978449188,1.9141137773487484,0.8970851776836468,0.0140885065690079,0,0,100,2063.6459163745103,0
METER_0004,2026-05-14,Ikeja_Electric,Prepaid,Band_C,19.968831906724827,223.23335360759395,1.305397103935998,0.8300517385135423,0.0141698786420723,0,0,100,1996.8831906724827,0
METER_0004,2026-05-15,Ikeja_Electric,Prepaid,Band_C,20.515580103223822,216.14483114803576,1.4237133101667647,0.8442217143342357,0.0434996315600996,0,0,100,2051.5580103223824,0
METER_0004,2026-05-16,Ikeja_Electric,Prepaid,Band_C,22.24965943414937,212.5911108767053,1.7422463234056125,0.9167524547396276,0.0182231923350255,0,0,100,2224.9659434149366,0
METER_0004,2026-05-17,Ikeja_Electric,Prepaid,Band_C,20.75409412058527,214.2357977858099,2.043861581083,0.939984830133803,0.0286280048927525,0,0,100,2075.409412058527,0
METER_0004,2026-05-18,Ikeja_Electric,Prepaid,Band_C,20.28716773236488,218.35658077273368,2.0394938770667563,0.8522694375584297,0.0331052781636618,0,0,100,2028.7167732364878,0
METER_0004,2026-05-19,Ikeja_Electric,Prepaid,Band_C,23.25177980755932,215.2330928216921,1.7221693969467151,0.8486126378305425,0.018507231373649,0,0,100,2325.177980755932,0
METER_0004,2026-05-20,Ikeja_Electric,Prepaid,Band_C,25.72743077013313,211.5087464927365,2.530541533918481,0.8895590634613756,0.0173785148567542,0,0,100,2572.743077013313,0
METER_0004,2026-05-21,Ikeja_Electric,Prepaid,Band_C,18.4487203102555,210.38094221537744,1.7678348041584182,0.8654203098764133,0.0287292731376551,0,0,100,1844.8720310255499,0
METER_0004,2026-05-22,Ikeja_Electric,Prepaid,Band_C,21.780338849536616,222.691960254654,1.6281208760267074,0.9128276959726777,0.0311059092057914,0,0,100,2178.0338849536615,0
METER_0004,2026-05-23,Ikeja_Electric,Prepaid,Band_C,24.35756216371177,217.95426264070613,1.6268633762537987,0.8634671654703626,0.0130201345521555,0,0,100,2435.756216371177,0
METER_0004,2026-05-24,Ikeja_Electric,Prepaid,Band_C,21.30139399807257,221.83201318672536,2.0420490572250536,0.9472610866300748,0.0435915543782628,0,0,100,2130.139399807257,0
METER_0004,2026-05-25,Ikeja_Electric,Prepaid,Band_C,17.92908025693995,219.3899103440621,1.2670728287187962,0.8857160242837844,0.0338019591880168,0,0,100,1792.9080256939951,0
METER_0004,2026-05-26,Ikeja_Electric,Prepaid,Band_C,21.4605584223305,221.93912886341857,1.9858287166020132,0.9246909457565275,0.0495491512782177,0,0,100,2146.05584223305,0
METER_0004,2026-05-27,Ikeja_Electric,Prepaid,Band_C,20.62250838613147,213.79583192922016,1.5673020971414762,0.8313002519435454,0.0353296309964384,0,0,100,2062.250838613147,0
METER_0004,2026-05-28,Ikeja_Electric,Prepaid,Band_C,23.908868026779444,221.85897223956383,2.401470465117993,0.9012189652356226,0.0234346342859934,0,0,100,2390.8868026779446,0
METER_0004,2026-05-29,Ikeja_Electric,Prepaid,Band_C,23.54454810035724,221.19616934802372,1.8274080354284388,0.9319388425967138,0.0187804210032383,0,0,100,2354.4548100357238,0
METER_0004,2026-05-30,Ikeja_Electric,Prepaid,Band_C,21.506957814861234,214.1220377017869,2.2271954141174186,0.8812385088501958,0.0172842855528633,0,0,100,2150.6957814861235,0
METER_0005,2026-05-01,Ikeja_Electric,Prepaid,Band_C,11.381413643878563,228.91428037343616,0.7927530596726273,0.8553999524475179,0.0107356270618986,0,0,100,1138.1413643878564,0
METER_0005,2026-05-02,Ikeja_Electric,Prepaid,Band_C,8.085359805795125,229.7314081732275,0.6920320106454046,0.9046846504857424,0.043189672148288,0,0,100,808.5359805795125,0
METER_0005,2026-05-03,Ikeja_Electric,Prepaid,Band_C,11.85660524637553,231.45471748777155,1.0377083011465795,0.9064547676910132,0.0170148511449379,0,0,100,1185.660524637553,0
METER_0005,2026-05-04,Ikeja_Electric,Prepaid,Band_C,12.11177368538132,218.04506791405169,0.7806875703569411,0.8416168379382902,0.0395213446570548,0,0,100,1211.177368538132,0
METER_0005,2026-05-05,Ikeja_Electric,Prepaid,Band_C,10.121510171763882,221.89730916459655,0.7543450771206244,0.8662374531404433,0.0387618362073698,0,0,100,1012.1510171763882,0
METER_0005,2026-05-06,Ikeja_Electric,Prepaid,Band_C,15.507175091278064,226.30573899804045,1.5745143931392709,0.9152343726373324,0.0185976151436302,0,0,100,1550.7175091278064,0
METER_0005,2026-05-07,Ikeja_Electric,Prepaid,Band_C,10.193270125272232,228.0119928105709,0.8478958511124252,0.8975895703591955,0.0233697556326784,0,0,100,1019.3270125272231,0
METER_0005,2026-05-08,Ikeja_Electric,Prepaid,Band_C,19.34784811032916,226.18454446248504,0.9731542720192502,0.9094923115356056,0.0273930935441498,0,0,100,1934.784811032916,0
METER_0005,2026-05-09,Ikeja_Electric,Prepaid,Band_C,12.609361255858822,231.4141713504964,0.9310674263810876,0.8967299866929813,0.024438955877601,0,0,100,1260.936125585882,0
METER_0005,2026-05-10,Ikeja_Electric,Prepaid,Band_C,8.705849999472967,226.6189726759548,0.7406868067357387,0.933482958663933,0.0392889954563824,0,0,100,870.5849999472968,0
METER_0005,2026-05-11,Ikeja_Electric,Prepaid,Band_C,13.012390086845588,229.36067386890323,0.948640110572922,0.8836252452736082,0.018848377672784,0,0,100,1301.239008684559,0
METER_0005,2026-05-12,Ikeja_Electric,Prepaid,Band_C,12.98151524702486,228.05934416897347,0.8297059628801673,0.9106646347420893,0.021893960294902,0,0,100,1298.1515247024859,0
METER_0005,2026-05-13,Ikeja_Electric,Prepaid,Band_C,11.265435470034468,230.24995634148,1.1087266275912189,0.9297914218095592,0.0227640189297302,0,0,100,1126.5435470034467,0
METER_0005,2026-05-14,Ikeja_Electric,Prepaid,Band_C,8.53422593301886,229.52808692605885,0.5762618309496694,0.8300039162117971,0.0378515510351255,0,0,100,853.422593301886,0
METER_0005,2026-05-15,Ikeja_Electric,Prepaid,Band_C,10.97080248942506,225.7650293188928,0.9322856728146702,0.9227940114290653,0.0227501001172827,0,0,100,1097.080248942506,0
METER_0005,2026-05-16,Ikeja_Electric,Prepaid,Band_C,8.645618634896731,229.8659673954238,0.5491411585031811,0.9331128536071208,0.0108507764340154,0,0,100,864.5618634896731,0
METER_0005,2026-05-17,Ikeja_Electric,Prepaid,Band_C,10.309968877547036,233.1613433127318,0.8505190011144764,0.901575710218388,0.0449470845674535,0,0,100,1030.9968877547035,0
METER_0005,2026-05-18,Ikeja_Electric,Prepaid,Band_C,7.980905127481321,220.48955755201288,0.7440805026630101,0.8510410289498792,0.0144189645252557,0,0,100,798.0905127481321,0
METER_0005,2026-05-19,Ikeja_Electric,Prepaid,Band_C,9.336264244243644,224.45276329157295,0.5998912294872333,0.8223236115153437,0.0495088955894412,0,0,100,933.6264244243644,0
METER_0005,2026-05-20,Ikeja_Electric,Prepaid,Band_C,9.203389618393444,230.2544464978181,0.9394978052431008,0.9222248518740216,0.0135764400924903,0,0,100,920.3389618393444,0
METER_0005,2026-05-21,Ikeja_Electric,Prepaid,Band_C,11.245618358442911,230.2232315206559,0.9902757465604282,0.8417144129919697,0.049646745045479,0,0,100,1124.5618358442912,0
METER_0005,2026-05-22,Ikeja_Electric,Prepaid,Band_C,13.678751606515052,234.00838778314036,1.147127758478394,0.8499870755233085,0.0170611212802203,0,0,100,1367.8751606515052,0
METER_0005,2026-05-23,Ikeja_Electric,Prepaid,Band_C,10.069771523134744,232.2800196764197,0.6536299925825875,0.9459833419183056,0.045351435398537,0,1,100,1006.9771523134743,0
METER_0005,2026-05-24,Ikeja_Electric,Prepaid,Band_C,10.59774724099464,222.82967272394097,0.9971766906417072,0.910482680346993,0.0161558362535942,0,0,100,1059.774724099464,0
METER_0005,2026-05-25,Ikeja_Electric,Prepaid,Band_C,11.750391819450378,221.46097709200052,1.0247026787068731,0.8954112070189154,0.0136594734959101,0,0,100,1175.0391819450379,0
METER_0005,2026-05-26,Ikeja_Electric,Prepaid,Band_C,12.431543983326463,231.85839216761136,1.062305150260699,0.8313082787884832,0.0263381285228279,0,0,100,1243.1543983326465,0
METER_0005,2026-05-27,Ikeja_Electric,Prepaid,Band_C,11.278291832000184,234.70218500606063,0.7429791926202511,0.8486238162534754,0.0373303505463838,0,0,100,1127.8291832000184,0
METER_0005,2026-05-28,Ikeja_Electric,Prepaid,Band_C,4.382928120227612,224.04306058341544,0.3821197049319733,0.9272085255702692,0.0239123683160877,0,0,100,438.29281202276115,0
